Rupture,Magnitude,Aggregate Loss
smlt=00|ses=0005|src=234-131|rup=001-01,5.2500000,215637291.8070000
smlt=00|ses=0002|src=235-511|rup=002-01,5.7500000,212879152.2980000
smlt=00|ses=0004|src=232-43|rup=002-01,5.7500000,212598824.3300000
smlt=00|ses=0004|src=234-129|rup=002-01,5.7500000,209666720.9090000
smlt=00|ses=0005|src=235-170|rup=001-01,5.2500000,208994706.3470000
smlt=00|ses=0002|src=232-113|rup=001-01,5.2500000,208672629.4320000
smlt=00|ses=0004|src=234-66|rup=002-01,5.7500000,206694535.2970000
smlt=00|ses=0001|src=386-50|rup=002-01,5.7500000,204993164.0610000
smlt=00|ses=0006|src=235-317|rup=001-01,5.2500000,199997696.4910000
smlt=00|ses=0010|src=229-1|rup=001-01,5.2500000,199648469.2820000
smlt=00|ses=0009|src=231-144|rup=001-01,5.2500000,198901070.2430000
smlt=00|ses=0002|src=232-34|rup=001-01,5.2500000,198204791.8260000
smlt=00|ses=0008|src=232-40|rup=001-01,5.2500000,197585879.5680000
smlt=00|ses=0005|src=229-142|rup=001-01,5.2500000,196009202.9200000
smlt=00|ses=0002|src=232-50|rup=001-01,5.2500000,195624646.3840000
smlt=00|ses=0009|src=232-40|rup=002-01,5.7500000,194701820.5740000
smlt=00|ses=0005|src=231-171|rup=001-01,5.2500000,190852500.4690000
smlt=00|ses=0008|src=229-85|rup=001-01,5.2500000,183618034.5570000
smlt=00|ses=0007|src=235-169|rup=001-01,5.2500000,183495213.6940000
smlt=00|ses=0007|src=229-148|rup=002-01,5.7500000,178965096.6060000
smlt=00|ses=0008|src=235-411|rup=002-01,5.7500000,178158341.7810000
smlt=00|ses=0006|src=234-41|rup=002-01,5.7500000,176299928.7790000
smlt=00|ses=0009|src=229-82|rup=001-01,5.2500000,176213984.4110000
smlt=00|ses=0006|src=386-6|rup=002-01,5.7500000,173838265.0360000
smlt=00|ses=0007|src=229-12|rup=001-01,5.2500000,173685017.5010000
smlt=00|ses=0001|src=229-143|rup=001-01,5.2500000,171834166.0020000
smlt=00|ses=0005|src=235-180|rup=001-01,5.2500000,168225166.7610000
smlt=00|ses=0003|src=235-222|rup=002-01,5.7500000,165781785.8830000
smlt=00|ses=0009|src=238-182|rup=004-01,6.7500000,164967999.3960000
smlt=00|ses=0010|src=229-125|rup=001-01,5.2500000,164013426.6620000
smlt=00|ses=0009|src=234-37|rup=002-01,5.7500000,163454787.7900000
smlt=00|ses=0008|src=232-26|rup=001-01,5.2500000,162956398.8150000
smlt=00|ses=0003|src=235-199|rup=001-01,5.2500000,160892362.5430000
smlt=00|ses=0007|src=235-318|rup=001-01,5.2500000,160109341.0010000
smlt=00|ses=0010|src=235-239|rup=002-01,5.7500000,159459457.4810000
smlt=00|ses=0008|src=238-180|rup=004-01,6.7500000,159136028.1670000
smlt=00|ses=0001|src=235-313|rup=001-01,5.2500000,158191864.1380000
smlt=00|ses=0007|src=235-431|rup=001-01,5.2500000,157704628.2540000
smlt=00|ses=0010|src=229-171|rup=001-01,5.2500000,156054709.0950000
smlt=00|ses=0002|src=232-1|rup=002-01,5.7500000,155935169.4340000
smlt=00|ses=0001|src=386-35|rup=002-01,5.7500000,155610126.4550000
smlt=00|ses=0002|src=374-228|rup=001-01,5.2500000,155172243.4410000
smlt=00|ses=0004|src=227-113|rup=004-01,6.7500000,153149515.0810000
smlt=00|ses=0004|src=232-24|rup=001-01,5.2500000,152930202.6010000
smlt=00|ses=0007|src=231-141|rup=002-01,5.7500000,152775202.6710000
smlt=00|ses=0007|src=234-58|rup=001-01,5.2500000,152514497.7430000
smlt=00|ses=0001|src=229-158|rup=001-01,5.2500000,152081086.5710000
smlt=00|ses=0009|src=238-181|rup=003-01,6.2500000,150731443.7560000
smlt=00|ses=0006|src=235-318|rup=001-01,5.2500000,148678358.9660000
smlt=00|ses=0007|src=227-95|rup=003-01,6.2500000,147313693.5550000
smlt=00|ses=0004|src=374-16|rup=003-01,6.2500000,147293512.4710000
smlt=00|ses=0008|src=232-43|rup=001-01,5.2500000,145970119.8340000
smlt=00|ses=0003|src=235-387|rup=001-01,5.2500000,145947680.5600000
smlt=00|ses=0003|src=234-40|rup=002-01,5.7500000,144436552.0130000
smlt=00|ses=0001|src=232-4|rup=001-01,5.2500000,143714069.4790000
smlt=00|ses=0007|src=229-12|rup=001-02,5.2500000,142161475.7550000
smlt=00|ses=0007|src=234-126|rup=001-01,5.2500000,142145742.8350000
smlt=00|ses=0001|src=232-26|rup=001-01,5.2500000,141692359.2170000
smlt=00|ses=0001|src=234-72|rup=001-01,5.2500000,139223369.5450000
smlt=00|ses=0001|src=234-73|rup=002-01,5.7500000,138408266.5910000
smlt=00|ses=0010|src=227-92|rup=004-01,6.7500000,135376961.8600000
smlt=00|ses=0002|src=234-147|rup=001-01,5.2500000,134495010.7690000
smlt=00|ses=0007|src=234-81|rup=002-01,5.7500000,133084219.1720000
smlt=00|ses=0006|src=235-403|rup=001-01,5.2500000,132261296.5640000
smlt=00|ses=0002|src=234-19|rup=002-01,5.7500000,128231655.6540000
smlt=00|ses=0001|src=233-93|rup=002-01,5.7500000,124807636.2240000
smlt=00|ses=0005|src=227-163|rup=001-01,5.2500000,123963801.1430000
smlt=00|ses=0004|src=235-100|rup=001-01,5.2500000,123092379.5880000
smlt=00|ses=0002|src=374-137|rup=002-01,5.7500000,122925713.6820000
smlt=00|ses=0010|src=235-288|rup=001-01,5.2500000,122767273.5860000
smlt=00|ses=0007|src=234-71|rup=001-01,5.2500000,122059679.2690000
smlt=00|ses=0007|src=232-2|rup=001-01,5.2500000,121544426.9710000
smlt=00|ses=0004|src=229-123|rup=001-01,5.2500000,121046513.4490000
smlt=00|ses=0008|src=374-12|rup=002-01,5.7500000,119691330.7890000
smlt=00|ses=0002|src=374-13|rup=003-01,6.2500000,117805974.1150000
smlt=00|ses=0010|src=232-18|rup=001-01,5.2500000,116748025.2420000
smlt=00|ses=0010|src=229-41|rup=001-01,5.2500000,113794481.8310000
smlt=00|ses=0008|src=234-98|rup=002-01,5.7500000,113708637.7370000
smlt=00|ses=0007|src=234-41|rup=001-01,5.2500000,112738497.5210000
smlt=00|ses=0010|src=235-233|rup=001-01,5.2500000,112201889.7030000
smlt=00|ses=0007|src=234-14|rup=001-01,5.2500000,112172309.9540000
smlt=00|ses=0009|src=235-150|rup=001-01,5.2500000,111374444.4430000
smlt=00|ses=0001|src=235-373|rup=001-01,5.2500000,106271046.9810000
smlt=00|ses=0001|src=234-42|rup=002-01,5.7500000,104898661.2940000
smlt=00|ses=0003|src=234-111|rup=001-01,5.2500000,104881597.4090000
smlt=00|ses=0002|src=280-29|rup=002-01,5.7500000,102614877.0830000
smlt=00|ses=0002|src=234-115|rup=001-01,5.2500000,101912927.8150000
smlt=00|ses=0006|src=235-191|rup=001-01,5.2500000,100092697.2770000
smlt=00|ses=0004|src=386-5|rup=002-01,5.7500000,97996853.3961000
smlt=00|ses=0010|src=234-87|rup=001-01,5.2500000,97983431.5365000
smlt=00|ses=0007|src=232-48|rup=001-01,5.2500000,97558272.0090000
smlt=00|ses=0009|src=235-285|rup=001-01,5.2500000,97028703.3962000
